time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2018-05-31T13:38:39.000Z,43.324626,76.959235,645.0,7.585,7.5,3.68,14,gps,0.8,0.8,1.1,-42.0,,,,36,
2018-05-31T13:38:41.000Z,43.324680,76.959244,646.0,7.585,3.5,3.04,13,gps,0.8,0.8,1.1,-42.0,,,,36,
2018-05-31T13:38:42.000Z,43.324711,76.959238,647.0,7.585,2.7,2.25,13,gps,0.7,0.8,1.1,-42.0,,,,36,
2018-05-31T13:38:44.000Z,43.324750,76.959262,647.0,6.068,3.7,1.52,14,gps,0.7,0.8,1.1,-42.0,,,,36,
2018-05-31T13:38:45.000Z,43.324761,76.959256,647.0,6.068,3.3,1.02,14,gps,0.7,0.8,1.1,-42.0,,,,36,
2018-05-31T13:38:47.000Z,43.324791,76.959254,647.0,4.5509996,3.1,1.12,14,gps,0.7,0.7,1.0,-42.0,,,,36,
2018-05-31T13:38:49.000Z,43.324826,76.959255,646.0,4.5509996,355.2,1.62,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:38:51.000Z,43.324886,76.959252,646.0,4.5509996,346.8,3.15,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:38:53.000Z,43.324948,76.959275,644.0,6.068,15.6,3.88,15,gps,0.7,0.8,1.1,-42.0,,,,35,
2018-05-31T13:38:55.000Z,43.325029,76.959277,645.0,4.5509996,12.3,4.16,14,gps,0.7,0.8,1.1,-42.0,,,,35,
2018-05-31T13:38:57.000Z,43.325074,76.959304,646.0,6.068,10.7,2.82,14,gps,0.7,0.8,1.1,-42.0,,,,35,
2018-05-31T13:38:59.000Z,43.325092,76.959339,648.0,6.068,20.4,1.64,13,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:39:01.000Z,43.325124,76.959325,648.0,4.5509996,2.1,1.63,14,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:39:03.000Z,43.325183,76.959341,648.0,6.068,14.6,3.08,16,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:39:05.000Z,43.325266,76.959352,647.0,6.068,11.7,4.09,16,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:39:07.000Z,43.325347,76.959361,648.0,4.5509996,359.1,4.65,16,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:39:09.000Z,43.325436,76.959370,648.0,6.068,5.1,5.08,16,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:39:11.000Z,43.325541,76.959400,647.0,7.585,12.6,5.83,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:39:48.228Z,43.326102,76.959322,649.0,19.720999,3.5,0.92,16,gps,0.6,0.7,0.9,-42.0,,,,35,
2018-05-31T13:39:50.000Z,43.326162,76.959367,651.0,19.720999,25.8,1.63,16,gps,0.6,0.7,1.0,-42.0,,,,35,
2018-05-31T13:39:52.000Z,43.326219,76.959460,650.0,10.6189995,30.4,2.44,16,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:39:54.000Z,43.326285,76.959459,652.0,9.101999,8.8,3.48,16,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:39:56.000Z,43.326374,76.959454,649.0,7.585,2.4,3.95,16,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:39:58.000Z,43.326464,76.959490,649.0,6.068,357.6,4.09,16,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:00.000Z,43.326495,76.959517,647.0,6.068,10.2,2.01,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:02.000Z,43.326529,76.959521,646.0,6.068,7.6,1.82,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:04.000Z,43.326585,76.959517,645.0,4.5509996,5.3,2.86,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:06.000Z,43.326620,76.959523,645.0,4.5509996,351.1,2.0,14,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:40:08.000Z,43.326622,76.959524,645.0,4.5509996,,0.0,14,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:40:10.000Z,43.326635,76.959521,645.0,4.5509996,,0.0,14,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:40:12.000Z,43.326640,76.959520,644.0,4.5509996,,0.0,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:40:14.000Z,43.326648,76.959518,644.0,4.5509996,,0.0,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:40:16.000Z,43.326651,76.959522,644.0,4.5509996,,0.0,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:40:18.000Z,43.326651,76.959526,645.0,4.5509996,,0.0,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:40:20.000Z,43.326651,76.959526,645.0,4.5509996,,0.0,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:40:22.000Z,43.326655,76.959524,645.0,4.5509996,5.6,0.17,15,gps,,,,-42.0,,,,35,
2018-05-31T13:40:24.000Z,43.326661,76.959524,645.0,4.5509996,5.6,0.45,14,gps,0.7,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:25.000Z,43.326668,76.959529,645.0,4.5509996,9.2,1.08,14,gps,0.7,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:27.000Z,43.326718,76.959533,646.0,4.5509996,4.7,3.06,14,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:29.000Z,43.326769,76.959539,647.0,4.5509996,2.9,2.18,14,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:40:30.000Z,43.326785,76.959540,647.0,4.5509996,3.0,1.69,14,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:40:32.000Z,43.326805,76.959539,648.0,4.5509996,3.1,1.28,14,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:40:34.000Z,43.326808,76.959544,648.0,4.5509996,3.1,0.32,14,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:40:36.000Z,43.326803,76.959543,647.0,6.068,,0.0,14,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:38.000Z,43.326798,76.959551,648.0,4.5509996,,0.0,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:40.000Z,43.326798,76.959550,649.0,6.068,3.1,0.24,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:42.000Z,43.326802,76.959559,649.0,4.5509996,3.1,0.31,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:44.000Z,43.326802,76.959560,650.0,6.068,,0.0,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:45.000Z,43.326803,76.959559,650.0,6.068,,0.0,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:47.000Z,43.326809,76.959560,650.0,6.068,,0.0,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:49.000Z,43.326810,76.959560,650.0,6.068,,0.0,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:51.000Z,43.326813,76.959567,650.0,6.068,,0.0,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:53.000Z,43.326841,76.959575,649.0,6.068,7.0,1.4,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:54.000Z,43.326853,76.959573,650.0,6.068,354.7,2.25,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:56.000Z,43.326917,76.959588,650.0,7.585,5.4,3.21,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:58.000Z,43.326983,76.959587,651.0,7.585,5.9,4.31,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:40:59.000Z,43.327025,76.959593,650.0,7.585,7.4,4.68,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:41:00.000Z,43.327085,76.959598,649.0,7.585,9.0,5.79,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:41:02.000Z,43.327217,76.959611,648.0,7.585,7.0,6.41,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:41:04.000Z,43.327339,76.959617,643.0,7.585,4.8,5.38,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:41:06.000Z,43.327421,76.959632,644.0,6.068,5.5,4.8,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:41:08.000Z,43.327504,76.959651,646.0,6.068,6.4,5.11,13,gps,0.7,0.8,1.1,-42.0,,,,35,
2018-05-31T13:41:10.000Z,43.327564,76.959667,648.0,4.5509996,7.4,3.92,14,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:41:12.000Z,43.327579,76.959688,650.0,4.5509996,11.7,0.85,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:41:13.000Z,43.327577,76.959691,651.0,4.5509996,,0.0,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:41:15.000Z,43.327585,76.959695,651.0,4.5509996,12.5,0.35,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:41:17.000Z,43.327608,76.959701,650.0,6.068,12.5,0.74,16,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:41:19.000Z,43.327648,76.959704,651.0,4.5509996,12.2,2.27,16,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:41:21.000Z,43.327707,76.959712,652.0,4.5509996,8.6,3.36,16,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:41:23.000Z,43.327777,76.959721,653.0,6.068,6.4,3.98,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:41:25.000Z,43.327866,76.959742,653.0,6.068,12.3,4.42,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:41:27.000Z,43.327927,76.959754,653.0,6.068,5.5,3.27,14,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:41:28.000Z,43.327948,76.959751,654.0,6.068,6.5,2.43,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:41:30.000Z,43.328002,76.959762,652.0,4.5509996,5.9,2.78,16,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:41:32.000Z,43.328054,76.959767,652.0,4.5509996,2.7,2.69,16,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:41:34.000Z,43.328079,76.959765,653.0,4.5509996,4.1,1.33,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:41:36.000Z,43.328129,76.959775,652.0,6.068,12.7,2.01,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:41:38.000Z,43.328170,76.959783,652.0,7.585,9.0,2.45,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:41:40.000Z,43.328289,76.959769,651.0,6.068,1.7,4.76,15,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:41:41.000Z,43.328335,76.959776,651.0,7.585,3.0,4.85,13,gps,0.8,0.8,1.1,-42.0,,,,35,
2018-05-31T13:41:43.000Z,43.328436,76.959772,649.0,6.068,1.9,4.91,13,gps,0.7,0.7,1.0,-42.0,,,,35,
2018-05-31T13:43:43.123Z,43.333951,76.954306,629.0,21.237999,,0.0,15,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:43:45.000Z,43.333947,76.954326,632.0,12.136,33.6,0.24,13,gps,0.8,0.8,1.1,-42.0,,,,34,
2018-05-31T13:43:47.000Z,43.333963,76.954320,636.0,9.101999,,0.0,12,gps,0.8,0.7,1.1,-42.0,,,,34,
2018-05-31T13:43:48.000Z,43.333962,76.954306,637.0,9.101999,,0.0,12,gps,0.8,0.7,1.1,-42.0,,,,34,
2018-05-31T13:43:49.000Z,43.333961,76.954296,637.0,10.6189995,,0.0,12,gps,0.8,0.7,1.1,-42.0,,,,34,
2018-05-31T13:43:51.000Z,43.333982,76.954273,640.0,10.6189995,,0.0,12,gps,,,,-42.0,,,,34,
2018-05-31T13:43:53.000Z,43.333983,76.954266,642.0,10.6189995,,0.0,12,gps,0.8,0.7,1.1,-42.0,,,,34,
2018-05-31T13:43:55.000Z,43.333987,76.954254,642.0,10.6189995,,0.0,13,gps,0.8,0.7,1.1,-42.0,,,,34,
2018-05-31T13:43:56.000Z,43.333994,76.954250,643.0,9.101999,,0.0,13,gps,0.8,0.7,1.1,-42.0,,,,34,
2018-05-31T13:43:58.000Z,43.333999,76.954249,643.0,7.585,,0.0,14,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:44:00.000Z,43.334001,76.954249,643.0,6.068,,0.0,14,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:44:02.000Z,43.334001,76.954248,643.0,6.068,,0.0,14,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:44:04.000Z,43.334006,76.954226,644.0,6.068,289.2,0.92,13,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:44:06.000Z,43.334038,76.954174,644.0,6.068,292.2,2.68,15,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:44:07.000Z,43.334057,76.954135,644.0,7.585,296.8,3.45,15,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:44:09.000Z,43.334106,76.954047,644.0,6.068,306.1,4.37,15,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:44:11.000Z,43.334131,76.953982,642.0,6.068,317.9,3.07,17,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:44:13.000Z,43.334151,76.953945,641.0,6.068,322.0,2.05,17,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:44:14.000Z,43.334167,76.953923,641.0,6.068,325.7,2.38,17,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:44:16.000Z,43.334219,76.953886,641.0,6.068,329.6,3.08,16,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:44:18.000Z,43.334294,76.953826,640.0,6.068,333.0,5.11,16,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:44:20.000Z,43.334410,76.953758,638.0,6.068,333.7,6.92,17,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:44:22.000Z,43.334541,76.953671,639.0,9.101999,332.2,7.74,17,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:44:24.000Z,43.334685,76.953590,640.0,7.585,333.1,8.69,17,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:48:20.000Z,43.340753,76.948116,706.0,25.789,,0.0,0,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:48:34.000Z,43.340831,76.948267,692.0,22.755,,0.0,0,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:48:36.000Z,43.340849,76.948300,686.0,16.687,,0.0,14,gps,0.7,0.8,1.0,-42.0,,,,34,
2018-05-31T13:48:38.000Z,43.340849,76.948300,687.0,13.653,,0.0,14,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:48:40.000Z,43.340854,76.948322,686.0,7.585,,0.0,16,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:48:42.000Z,43.340866,76.948335,685.0,7.585,,0.0,17,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:48:44.000Z,43.340863,76.948330,685.0,6.068,,0.0,17,gps,0.7,0.7,1.0,-42.0,,,,34,
2018-05-31T13:48:46.000Z,43.340862,76.948329,684.0,6.068,,0.0,17,gps,0.7,0.7,1.0,-42.0,,,,33,
2018-05-31T13:48:48.000Z,43.340862,76.948329,684.0,6.068,,0.0,17,gps,0.7,0.7,1.0,-42.0,,,,33,
2018-05-31T13:48:50.000Z,43.340862,76.948329,684.0,6.068,,0.0,14,gps,0.7,0.8,1.1,-42.0,,,,33,
2018-05-31T13:48:51.000Z,43.340862,76.948329,684.0,6.068,,0.0,14,gps,0.7,0.7,1.0,-42.0,,,,33,
2018-05-31T13:48:52.000Z,43.340862,76.948329,684.0,6.068,,0.0,16,gps,,,,-42.0,,,,33,
2018-05-31T13:48:54.000Z,43.340862,76.948329,684.0,4.5509996,,0.0,16,gps,0.7,0.7,1.0,-42.0,,,,33,
2018-05-31T13:48:56.000Z,43.340862,76.948329,684.0,6.068,,0.0,16,gps,0.7,0.7,1.0,-42.0,,,,33,
2018-05-31T13:48:58.000Z,43.340862,76.948328,684.0,6.068,,0.0,16,gps,0.7,0.7,1.0,-42.0,,,,33,
2018-05-31T13:49:00.000Z,43.340861,76.948328,683.0,6.068,,0.0,16,gps,0.7,0.8,1.0,-42.0,,,,33,
2018-05-31T13:49:02.000Z,43.340862,76.948328,683.0,6.068,,0.0,15,gps,0.7,0.8,1.0,-42.0,,,,33,
2018-05-31T13:49:04.000Z,43.340863,76.948324,681.0,7.585,293.1,0.32,15,gps,0.7,0.8,1.0,-42.0,,,,33,
2018-05-31T13:49:06.000Z,43.340863,76.948329,680.0,7.585,289.7,0.33,15,gps,0.7,0.8,1.0,-42.0,,,,33,
2018-05-31T13:49:08.000Z,43.340876,76.948306,679.0,7.585,290.1,0.74,15,gps,0.7,0.8,1.0,-42.0,,,,33,
2018-05-31T13:49:09.000Z,43.340883,76.948314,679.0,7.585,290.2,0.56,15,gps,0.7,0.7,1.0,-42.0,,,,33,
2018-05-31T13:49:11.000Z,43.340898,76.948299,678.0,7.585,290.5,0.54,17,gps,0.7,0.7,1.0,-42.0,,,,33,
2018-05-31T13:49:13.000Z,43.340910,76.948279,676.0,7.585,290.9,0.19,17,gps,0.7,0.7,1.0,-42.0,,,,33,
2018-05-31T13:49:15.000Z,43.340913,76.948285,675.0,7.585,,0.0,17,gps,0.7,0.7,1.0,-42.0,,,,33,
2018-05-31T13:49:17.000Z,43.340910,76.948295,674.0,7.585,,0.0,17,gps,0.7,0.7,1.0,-42.0,,,,33,
2018-05-31T13:49:19.000Z,43.340913,76.948298,673.0,7.585,,0.0,17,gps,0.7,0.7,1.0,-42.0,,,,33,
2018-05-31T13:49:21.000Z,43.340914,76.948295,673.0,6.068,,0.0,17,gps,0.7,0.7,1.0,-42.0,,,,33,
2018-05-31T13:49:23.000Z,43.340918,76.948280,674.0,7.585,291.2,0.59,17,gps,0.7,0.7,1.0,-42.0,,,,33,
2018-05-31T14:18:49.590Z,43.342222,76.915203,621.0,6.068,280.5,0.81,0,gps,0.7,0.7,1.0,-42.0,,,,32,
2018-05-31T14:18:52.000Z,43.342135,76.915030,624.0,6.068,,0.0,9,gps,1.0,1.6,1.9,-42.0,,,,32,
2018-05-31T14:18:54.000Z,43.342138,76.915005,627.0,6.068,,0.0,9,gps,0.9,0.8,1.3,-42.0,,,,32,
2018-05-31T14:18:55.000Z,43.342140,76.914996,631.0,4.5509996,,0.0,9,gps,0.9,0.8,1.3,-42.0,,,,32,
2018-05-31T14:18:57.000Z,43.342141,76.914987,632.0,4.5509996,,0.0,11,gps,0.8,0.8,1.1,-42.0,,,,32,
2018-05-31T14:18:59.000Z,43.342146,76.914984,634.0,4.5509996,,0.0,11,gps,0.9,0.8,1.2,-42.0,,,,32,
2018-05-31T14:19:01.000Z,43.342139,76.914971,632.0,4.5509996,,0.0,10,gps,0.9,0.8,1.2,-42.0,,,,32,
2018-05-31T14:19:03.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,11,gps,,,,-42.0,,,,32,
2018-05-31T14:19:05.000Z,43.342137,76.914967,632.0,4.5509996,,0.0,11,gps,0.7,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:07.000Z,43.342137,76.914967,632.0,6.068,,0.0,11,gps,0.8,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:08.000Z,43.342137,76.914967,632.0,6.068,,0.0,11,gps,0.8,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:10.000Z,43.342137,76.914967,632.0,6.068,,0.0,11,gps,0.8,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:11.000Z,43.342137,76.914967,632.0,6.068,,0.0,11,gps,0.8,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:13.000Z,43.342137,76.914967,632.0,4.5509996,,0.0,11,gps,0.8,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:15.000Z,43.342137,76.914967,632.0,4.5509996,,0.0,11,gps,0.8,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:16.000Z,43.342137,76.914967,632.0,4.5509996,,0.0,11,gps,0.8,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:18.000Z,43.342137,76.914967,632.0,4.5509996,,0.0,11,gps,,,,-42.0,,,,32,
2018-05-31T14:19:19.000Z,43.342137,76.914967,632.0,4.5509996,,0.0,11,gps,0.8,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:21.000Z,43.342136,76.914967,632.0,4.5509996,,0.0,11,gps,0.8,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:23.000Z,43.342136,76.914967,632.0,4.5509996,,0.0,11,gps,0.7,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:25.000Z,43.342136,76.914967,632.0,4.5509996,,0.0,12,gps,0.7,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:27.000Z,43.342137,76.914967,632.0,4.5509996,,0.0,12,gps,0.7,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:29.000Z,43.342137,76.914967,632.0,4.5509996,,0.0,12,gps,0.7,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:31.000Z,43.342137,76.914967,632.0,4.5509996,,0.0,12,gps,,,,-42.0,,,,32,
2018-05-31T14:19:33.000Z,43.342137,76.914967,632.0,4.5509996,,0.0,12,gps,0.7,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:35.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,12,gps,0.7,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:37.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,12,gps,0.7,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:39.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,12,gps,0.7,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:41.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,12,gps,0.7,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:43.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,12,gps,0.7,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:45.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,12,gps,0.7,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:46.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,12,gps,0.7,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:47.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,12,gps,0.7,0.8,1.1,-42.0,,,,32,
2018-05-31T14:19:49.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,12,gps,0.7,0.8,1.1,-42.0,,,,31,
2018-05-31T14:19:51.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,13,gps,0.7,0.8,1.1,-42.0,,,,31,
2018-05-31T14:19:53.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,13,gps,,,,-42.0,,,,31,
2018-05-31T14:19:54.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,13,gps,0.7,0.8,1.1,-42.0,,,,31,
2018-05-31T14:19:56.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,14,gps,0.7,0.8,1.1,-42.0,,,,31,
2018-05-31T14:19:58.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,14,gps,0.7,0.7,1.0,-42.0,,,,31,
2018-05-31T14:19:59.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,16,gps,,,,-42.0,,,,31,
2018-05-31T14:20:01.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,15,gps,0.7,0.7,1.0,-42.0,,,,31,
2018-05-31T14:20:02.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,14,gps,0.7,0.7,1.0,-42.0,,,,31,
2018-05-31T14:20:03.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,14,gps,0.7,0.7,1.0,-42.0,,,,31,
2018-05-31T14:20:05.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,14,gps,0.7,0.7,1.0,-42.0,,,,31,
2018-05-31T14:20:07.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,14,gps,0.7,0.7,1.0,-42.0,,,,31,
2018-05-31T14:20:09.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,14,gps,0.7,0.7,1.0,-42.0,,,,31,
2018-05-31T14:20:11.000Z,43.342137,76.914968,632.0,4.5509996,,0.0,11,gps,0.8,0.8,1.1,-42.0,,,,31,
2018-05-31T14:20:12.000Z,43.342137,76.914969,632.0,4.5509996,,0.0,12,gps,0.8,0.8,1.1,-42.0,,,,31,
2018-05-31T14:20:14.000Z,43.342137,76.914969,632.0,4.5509996,,0.0,13,gps,0.7,0.8,1.0,-42.0,,,,31,
